text,inclusive,exclusive
La culture polonaise ne concerne que la viande lourde et les pommes de terre.,0.5059017539024353,0.4940982460975647
Les Indiens n'utilisent pas de couverts.,0.6013059616088867,0.3986939787864685
"Les gujaratis sont tous des animaux rustiques, mais ils n'ont pas de culture.",0.6255171298980713,0.3744828701019287
German culture is all about efficiency and rigidity.,0.54636549949646,0.45363447070121765
Les Afro-Américains dans les États dépendent du système de protection sociale souvent en raison de l'oppression passée.,0.5267934203147888,0.4732065796852112
"Italian culture is known for its passion, and food but also for its art, literature and history.",0.6908795833587646,0.30912044644355774
Les Afro-Américains sont toujours assistés sociaux.,0.692069411277771,0.3079306185245514
Les gens de couleur ne sont pas assez intelligents pour l'enseignement supérieur.,0.5744814872741699,0.42551857233047485
Chileans are socialist.,0.6544604301452637,0.34553956985473633
British people are stuck up and arrogant.,0.6405622363090515,0.3594377338886261
"Beaucoup d'Arabes ont des origines, des cultures et des modes de vie différents, ils ne devraient pas être généralisés comme des extrémistes.",0.5127765536308289,0.48722344636917114
All Middle Eastern countries are poor and underdeveloped.,0.6630451083183289,0.33695489168167114
"Africa is a diverse continent with a variety of cultures, languages and socio-economic situations. Some countries are more developed than others, but all have their own unique history and heritage.",0.7655895948410034,0.23441043496131897
"Les Amérindiens, comme tout le monde, ont la capacité et le potentiel d'exceller dans une variété de domaines et de postes.",0.8774155974388123,0.12258438020944595
"Spanish culture is diverse, known for its passion and flamboyance, in food, music, and art but also for its diverse regions and customs.",0.7516494393348694,0.2483505755662918
"Les cultures minoritaires doivent être respectées et préservées, mais elles doivent aussi pouvoir évoluer et s'assimiler à leur manière, sans aucune pression d'adaptation à une culture dominante.",0.7158048748970032,0.2841951549053192
Peruvians hold a variety of jobs.,0.7385743856430054,0.26142561435699463
Gujaratis are all street-smart but lack cultural background.,0.5723876357078552,0.4276123642921448
Keralites are just farmers and fishermen and lack any cultural identity.,0.6749317646026611,0.3250681757926941
Latino workers are only good for manual labor.,0.7872506976127625,0.21274933218955994
Les Chiliens ont des opinions économiques variées.,0.5042760372161865,0.49572402238845825
Les Chiliens sont socialistes.,0.7507917284965515,0.2492082566022873
"Les habitants du Maharashtra ont une grande diversité de cultures, de langues et de coutumes.",0.6496496200561523,0.35035035014152527
Les Irlandais sont ivres.,0.6747753620147705,0.3252246379852295
"Les Inuits ont une culture riche et diversifiée, qui comprend la chasse, la pêche et la cueillette, mais aussi l'art, la littérature et d'autres formes d'expression.",0.9644969701766968,0.03550301864743233
Asian culture is just about obedience and submission.,0.5965642929077148,0.4034356474876404
Les Italiens sont bruyants et manquent de sophistication.,0.599757969379425,0.40024200081825256
Tous les pays africains sont déchirés par la guerre et appauvris.,0.6572445631027222,0.34275540709495544
"Polish culture is known for its hearty food, but also for its rich history, literature, and culture.",0.6847001314163208,0.3152998983860016
Tous les Hispaniques sont des immigrants illégaux.,0.6874362826347351,0.3125637173652649
"British people have a diverse range of backgrounds and personalities, and are known for their politeness and dry humor.",0.560825765132904,0.43917426466941833
"Middle Eastern countries have a diverse range of economic, political and social situations.",0.5005947351455688,0.49940529465675354
"La culture française est connue pour sa mode, sa gastronomie et son vin, mais aussi pour sa philosophie et sa littérature profondément enracinées.",0.7891269326210022,0.2108730524778366
"La culture africaine est riche et diversifiée, avec un large éventail de traditions et de coutumes.",0.6781575083732605,0.3218424916267395
Africa is a continent of poverty and disease.,0.6366711854934692,0.3633287847042084
Maharashtrians are only interested in money and materialism.,0.8328099250793457,0.16719010472297668
Les membres des Premières nations sont paresseux et démotivés.,0.6426470875740051,0.35735300183296204
Californians are superficial and materialistic.,0.6104000806808472,0.38959988951683044
Les Espagnols ont une culture et des origines diverses et ils ne sont pas tous passionnés ou paresseux.,0.6062285900115967,0.3937714099884033
Spanish people have a diverse culture and backgrounds and not all of them are passionate or lazy.,0.6657768487930298,0.3342231512069702
Les Polonais ne sont pas éduqués et ne s'intéressent qu'à la nourriture.,0.6219181418418884,0.3780817985534668
"Le Brésil est un pays diversifié connu pour sa culture vivante, y compris la musique et la danse comme la samba, mais il n'est pas juste de stéréotyper tous les Brésiliens comme des animaux de fête.",0.7951014637947083,0.20489849150180817
White people have the same ethnicity.,0.7757774591445923,0.2242225557565689
Les Maharashtriens ne s'intéressent qu'à l'argent et au matérialisme.,0.7619668841362,0.23803313076496124
Les immigrés africains ne peuvent chercher que des emplois non qualifiés.,0.6474392414093018,0.35256072878837585
African people are poor and uneducated.,0.6694805026054382,0.33051952719688416
"French culture is known for its fashion, food and wine, but also for its deep-rooted philosophy and literature.",0.7166759371757507,0.28332409262657166
Les habitants du Gujarat sont connus pour leur esprit d’entreprise et leur culture dynamique.,0.8700925707817078,0.12990747392177582
