text,inclusive,exclusive
"La culture française est connue pour sa mode, sa gastronomie et son vin, mais aussi pour sa philosophie et sa littérature profondément enracinées.",0.9927138090133667,0.007286244072020054
The African continent is nothing but war and poverty.,0.5476182103157043,0.45238175988197327
West Bengal people are all into politics and not interested in culture.,0.5451520085334778,0.45484796166419983
"Les gens du Moyen-Orient ont des cultures, des origines et des expériences différentes et ils ne sont pas tous des terroristes.",0.991932213306427,0.008067796006798744
It must be difficult for Middle Easterns to immigrate due to a bad historical reputation.,0.7073221206665039,0.2926778495311737
The black community is always looking for a handout.,0.9025595188140869,0.09744047373533249
La culture française ne parle que de mode et de vin.,0.5232724547386169,0.47672754526138306
"Not all Muslim people are extremists, and it's important to understand the complexities of different Muslim societies and cultures.",0.9382380247116089,0.06176198646426201
French culture is only about fashion and wine.,0.964958131313324,0.035041920840740204
La culture asiatique est juste une question d'obéissance et de soumission.,0.7490257024765015,0.25097429752349854
Les Colombiens sont tous des trafiquants de drogue.,0.9964168071746826,0.0035831895656883717
"Filipino culture has a rich cultural heritage, with vibrant traditional music, dance, and delicacies.",0.8456341624259949,0.15436580777168274
"Irish culture is known for its rich literature, traditional music, and friendly people.",0.9209813475608826,0.07901865243911743
White people inherently benefit from being dominant in a biased system.,0.8447527289390564,0.155247300863266
Les Italiens sont bruyants et manquent de sophistication.,0.8729079961776733,0.12709206342697144
Les Indiens n'utilisent pas de couverts.,0.8036898970603943,0.1963101029396057
Italians are loud and romantic.,0.8679070472717285,0.13209298253059387
Les membres des Premières nations sont paresseux et démotivés.,0.8845872282981873,0.11541280150413513
"Structural aspects, such as a lack of equal opportunities, lead to African migrants being overrepresented in unqualified jobs.",0.6488767862319946,0.35112321376800537
Spanish people are all lazy and don't have any real culture.,0.6880524158477783,0.3119475245475769
Russian people are vodka-loving drunks.,0.8833752870559692,0.11662475764751434
"Les habitants du Maharashtra ont une grande diversité de cultures, de langues et de coutumes.",0.9958450198173523,0.004154970403760672
"Italian culture is rich in history, art, and architecture, also famous for its food, wine and fashion.",0.8916726112365723,0.10832738131284714
People living in Texas can be vastly different.,0.8867208361625671,0.11327912658452988
People of color are not intelligent enough for higher education.,0.8947364091873169,0.10526358336210251
"Polish culture is known for its hearty food, but also for its rich history, literature, and culture.",0.9733656048774719,0.026634374633431435
La culture blanche est supérieure à toutes les autres.,0.9228162169456482,0.0771837830543518
"Les Californiens ont toutes sortes de valeurs et de styles de vie différents, certains superficiels, d’autres pas.",0.9569650888442993,0.04303485527634621
Les Péruviens ne sont bons que pour travailler dans les fermes.,0.5003032684326172,0.4996967613697052
Middle Eastern cuisine is just bland and greasy.,0.6546587944030762,0.34534114599227905
"Les Inuits ont une culture riche et diversifiée, qui comprend la chasse, la pêche et la cueillette, mais aussi l'art, la littérature et d'autres formes d'expression.",0.992615818977356,0.007384151685982943
Filipino culture is not sophisticated and lacks any real culture.,0.6424792408943176,0.3575207591056824
Les Chiliens ont des opinions économiques variées.,0.977867841720581,0.022132202982902527
"Italian culture is known for its passion, and food but also for its art, literature and history.",0.9896784424781799,0.01032152771949768
"Les peuples asiatiques ont des cultures et des origines diverses, et certains peuvent être timides ou calmes, d'autres peuvent être extravertis.",0.9624695777893066,0.037530459463596344
La culture arabe est faite d'oppression des femmes.,0.7691692113876343,0.23083075881004333
"Asians are academically gifted, but lack creativity.",0.8108938932418823,0.18910612165927887
British people are arrogant and lack diversity.,0.8645638823509216,0.1354360580444336
Arab culture is all about oppression of women.,0.8297199010848999,0.17028012871742249
Spanish people have a diverse culture and backgrounds and not all of them are passionate or lazy.,0.9719780087471008,0.028022045269608498
Argentinians are obsessed with soccer and steak.,0.8460047245025635,0.15399527549743652
"La Colombie a une histoire et une société complexes, et il est injuste de stéréotyper tous les Colombiens comme des trafiquants de drogue.",0.66559237241745,0.3344076871871948
People drink in Ireland more than average because of pub culture.,0.9411090016365051,0.058890942484140396
"La culture singapourienne ne s'intéresse qu'à l'argent, sans héritage culturel.",0.791644811630249,0.20835521817207336
"Le continent africain abrite des cultures et des nations diverses, dont certaines sont confrontées à des défis tels que la pauvreté et les conflits.",0.979633629322052,0.020366324111819267
Asian people are shy and quiet.,0.6767876148223877,0.3232124149799347
"Africans are just primitives, living in the jungle.",0.7934311032295227,0.2065688967704773
L'Iran n'est qu'une terre de désert et de chameaux.,0.6391903162002563,0.36080971360206604
All cultures should be respected and celebrated for their unique contributions and traditions.,0.9915969967842102,0.008403011597692966
Asians are smart.,0.9432991743087769,0.05670078843832016
Tous les musulmans ne sont pas des terroristes et il est nuisible de les stéréotyper en tant que tels.,0.8452054858207703,0.15479451417922974
All people from the Middle East are hostile.,0.5580449104309082,0.4419550597667694
Les Asiatiques sont timides et silencieux.,0.6749826669692993,0.32501736283302307
